,lines,chars,avg_word_length
3033,Deutschen Demokratischen Republik oder ihrer Rechtsträger beruhen.,66,8.571428571428571
3034,Art 136 ,8,3.5
3035,,0,0.0
3036, ,1,1.0
3037,,0,0.0
3038,(1) Der Bundesrat tritt erstmalig am Tage des ersten Zusammentrittes des Bundestages zusammen.,94,6.3076923076923075
3039,(2) Bis zur Wahl des ersten Bundespräsidenten werden dessen Befugnisse von dem Präsidenten des Bundesrates,106,6.133333333333334
3040,ausgeübt. Das Recht der Auflösung des Bundestages steht ihm nicht zu.,69,5.363636363636363
3041,Art 137 ,8,3.5
3042,,0,0.0
3043, ,1,1.0
3044,,0,0.0
3045,"(1) Die Wählbarkeit von Beamten, Angestellten des öffentlichen Dienstes, Berufssoldaten, freiwilligen Soldaten",110,8.25
3046,"auf Zeit und Richtern im Bund, in den Ländern und den Gemeinden kann gesetzlich beschränkt werden.",98,5.1875
3047,"(2) Für die Wahl des ersten Bundestages, der ersten Bundesversammlung und des ersten Bundespräsidenten der",106,6.133333333333334
3048,Bundesrepublik gilt das vom Parlamentarischen Rat zu beschließende Wahlgesetz.,78,7.777777777777778
3049,,0,0.0
3050,- Seite 44 von 50 -,19,2.3333333333333335
3051,,0,0.0
3052,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
3053,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
3054,,0,0.0
3055,(3) Die dem Bundesverfassungsgerichte gemäß Artikel 41 Abs. 2 zustehende Befugnis wird bis zu seiner,100,5.733333333333333
3056,"Errichtung von dem Deutschen Obergericht für das Vereinigte Wirtschaftsgebiet wahrgenommen, das nach",100,7.416666666666667
3057,Maßgabe seiner Verfahrensordnung entscheidet.,45,10.5
3058,Art 138 ,8,3.5
3059,,0,0.0
3060, ,1,1.0
3061,,0,0.0
3062,"Änderungen der Einrichtungen des jetzt bestehenden Notariats in den Ländern Baden, Bayern, WürttembergBaden und Württemberg-Hohenzollern bedürfen der Zustimmung der Regierungen dieser Länder.",191,7.7272727272727275
3063,Art 139 ,8,3.5
3064,,0,0.0
3065, ,1,1.0
3066,,0,0.0
3067,"Die zur ""Befreiung des deutschen Volkes vom Nationalsozialismus und Militarismus"" erlassenen",92,7.454545454545454
3068,Rechtsvorschriften werden von den Bestimmungen dieses Grundgesetzes nicht berührt.,82,8.222222222222221
3069,Art 140 ,8,3.5
3070,,0,0.0
3071, ,1,1.0
3072,,0,0.0
3073,"Die Bestimmungen der Artikel 136, 137, 138, 139 und 141 der deutschen Verfassung vom 11. August 1919 sind",105,4.888888888888889
3074,Bestandteil dieses Grundgesetzes.,33,10.333333333333334
3075,Fußnote,7,7.0
3076,(+++ Nichtamtlicher Hinweis:,28,8.666666666666666
3077,Die aufgeführten Artikel der deutschen Verfassung vom 11.8.1919 - ebenfalls abgedruckt unter der FNA Nr. 1002 (siehe juris-Abk: WRV) - lauten wie folgt:,152,5.6521739130434785
3078, ,1,1.0
3079,Art. 136,8,3.5
3080,(1) Die bürgerlichen und staatsbürgerlichen Rechte und Pflichten werden durch die Ausübung der,94,6.3076923076923075
3081,Religionsfreiheit weder bedingt noch beschränkt.,48,8.8
3082,(2) Der Genuß bürgerlicher und staatsbürgerlicher Rechte sowie die Zulassung zu öffentlichen Ämtern sind,104,6.5
3083,unabhängig von dem religiösen Bekenntnis.,41,7.4
3084,"(3) Niemand ist verpflichtet, seine religiöse Überzeugung zu offenbaren. Die Behörden haben nur soweit das",106,6.133333333333334
3085,"Recht, nach der Zugehörigkeit zu einer Religionsgesellschaft zu fragen, als davon Rechte und Pflichten abhängen",111,6.466666666666667
3086,oder eine gesetzlich angeordnete statistische Erhebung dies erfordert.,70,7.875
3087,(4) Niemand darf zu einer kirchlichen Handlung oder Feierlichkeit oder zur Teilnahme an religiösen Übungen oder,111,6.0
3088,zur Benutzung einer religiösen Eidesform gezwungen werden.,58,7.428571428571429
3089, ,1,1.0
3090,Art. 137,8,3.5
3091,(1) Es besteht keine Staatskirche.,34,6.0
3092,(2) Die Freiheit der Vereinigung zu Religionsgesellschaften wird gewährleistet. Der Zusammenschluß von,102,7.583333333333333
3093,Religionsgesellschaften innerhalb des Reichsgebiets unterliegt keinen Beschränkungen.,85,11.285714285714286
3094,(3) Jede Religionsgesellschaft ordnet und verwaltet ihre Angelegenheiten selbständig innerhalb der Schranken,108,8.083333333333334
3095,des für alle geltenden Gesetzes. Sie verleiht ihre Ämter ohne Mitwirkung des Staates oder der bürgerlichen,106,5.6875
3096,Gemeinde.,9,9.0
3097,(4) Religionsgesellschaften erwerben die Rechtsfähigkeit nach den allgemeinen Vorschriften des bürgerlichen,107,8.818181818181818
3098,Rechtes.,8,8.0
3099,"(5) Die Religionsgesellschaften bleiben Körperschaften des öffentlichen Rechtes, soweit sie solche bisher",105,7.833333333333333
3100,"waren. Anderen Religionsgesellschaften sind auf ihren Antrag gleiche Rechte zu gewähren, wenn sie durch",103,6.428571428571429
3101,ihre Verfassung und die Zahl ihrer Mitglieder die Gewähr der Dauer bieten. Schließen sich mehrere derartige,107,5.75
3102,"öffentlich-rechtliche Religionsgesellschaften zu einem Verbande zusammen, so ist auch dieser Verband eine",105,7.833333333333333
3103,öffentlich-rechtliche Körperschaft.,35,17.0
3104,"(6) Die Religionsgesellschaften, welche Körperschaften des öffentlichen Rechtes sind, sind berechtigt, auf Grund",112,7.6923076923076925
3105,der bürgerlichen Steuerlisten nach Maßgabe der landesrechtlichen Bestimmungen Steuern zu erheben.,97,7.909090909090909
3106,- Seite 45 von 50 -,19,2.3333333333333335
3107,,0,0.0
3108,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
3109,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
3110,,0,0.0
3111,"(7) Den Religionsgesellschaften werden die Vereinigungen gleichgestellt, die sich die gemeinschaftliche Pflege",110,8.25
3112,einer Weltanschauung zur Aufgabe machen.,40,7.2
3113,"(8) Soweit die Durchführung dieser Bestimmungen eine weitere Regelung erfordert, liegt diese der",96,6.461538461538462
3114,Landesgesetzgebung ob.,22,10.5
3115, ,1,1.0
3116,Art. 138,8,3.5
3117,"(1) Die auf Gesetz, Vertrag oder besonderen Rechtstiteln beruhenden Staatsleistungen an die",91,6.666666666666667
3118,Religionsgesellschaften werden durch die Landesgesetzgebung abgelöst. Die Grundsätze hierfür stellt das Reich,109,8.166666666666666
3119,auf.,4,4.0
3120,"(2) Das Eigentum und andere Rechte der Religionsgesellschaften und religiösen Vereine an ihren für Kultus, Unterrichts- und Wohltätigkeitszwecke bestimmten Anstalten, Stiftungen und sonstigen Vermögen werden",207,7.32
3121,gewährleistet.,14,14.0
3122, ,1,1.0
3123,Art. 139,8,3.5
3124,Der Sonntag und die staatlich anerkannten Feiertage bleiben als Tage der Arbeitsruhe und der seelischen,103,5.933333333333334
3125,Erhebung gesetzlich geschützt.,30,9.333333333333334
3126, ,1,1.0
3127,Art. 141,8,3.5
3128,"Soweit das Bedürfnis nach Gottesdienst und Seelsorge im Heer, in Krankenhäusern, Strafanstalten oder",100,6.769230769230769
3129,"sonstigen öffentlichen Anstalten besteht, sind die Religionsgesellschaften zur Vornahme religiöser Handlungen",109,9.0
3130,"zuzulassen, wobei jeder Zwang fernzuhalten ist.",47,7.0
3131,+++),4,4.0
3132,Art 141 ,8,3.5
3133,,0,0.0
3134, ,1,1.0
3135,,0,0.0
3136,"Artikel 7 Abs. 3 Satz 1 findet keine Anwendung in einem Lande, in dem am 1. Januar 1949 eine andere",99,4.0
3137,landesrechtliche Regelung bestand.,34,10.666666666666666
3138,Art 142 ,8,3.5
3139,,0,0.0
3140, ,1,1.0
3141,,0,0.0
3142,"Ungeachtet der Vorschrift des Artikels 31 bleiben Bestimmungen der Landesverfassungen auch insoweit in Kraft,",109,6.857142857142857
3143,als sie in Übereinstimmung mit den Artikeln 1 bis 18 dieses Grundgesetzes Grundrechte gewährleisten.,100,6.214285714285714
3144,Art 142a (weggefallen),22,10.5
3145,Art 143 ,8,3.5
3146,,0,0.0
3147, ,1,1.0
3148,,0,0.0
3149,(1) Recht in dem in Artikel 3 des Einigungsvertrags genannten Gebiet kann längstens bis zum 31. Dezember,104,5.176470588235294
3150,"1992 von Bestimmungen dieses Grundgesetzes abweichen, soweit und solange infolge der unterschiedlichen",102,7.583333333333333
3151,Verhältnisse die völlige Anpassung an die grundgesetzliche Ordnung noch nicht erreicht werden kann.,99,6.6923076923076925
3152,Abweichungen dürfen nicht gegen Artikel 19 Abs. 2 verstoßen und müssen mit den in Artikel 79 Abs. 3,99,4.555555555555555
3153,genannten Grundsätzen vereinbar sein.,37,8.5
3154,"(2) Abweichungen von den Abschnitten II, VIII, VIIIa, IX, X und XI sind längstens bis zum 31. Dezember 1995",107,4.684210526315789
3155,zulässig.,9,9.0
3156,(3) Unabhängig von Absatz 1 und 2 haben Artikel 41 des Einigungsvertrags und Regelungen zu seiner,97,5.125
3157,"Durchführung auch insoweit Bestand, als sie vorsehen, daß Eingriffe in das Eigentum auf dem in Artikel 3 dieses",111,5.222222222222222
3158,Vertrags genannten Gebiet nicht mehr rückgängig gemacht werden.,63,7.0
3159,Art 143a ,9,4.0
3160,,0,0.0
3161, ,1,1.0
3162,,0,0.0
3163,"(1) Der Bund hat die ausschließliche Gesetzgebung über alle Angelegenheiten, die sich aus der Umwandlung der",108,5.8125
3164,in bundeseigener Verwaltung geführten Bundeseisenbahnen in Wirtschaftsunternehmen ergeben. Artikel 87e,102,9.3
3165,Abs. 5 findet entsprechende Anwendung. Beamte der Bundeseisenbahnen können durch Gesetz unter Wahrung,101,6.846153846153846
3166,ihrer Rechtsstellung und der Verantwortung des Dienstherrn einer privat-rechtlich organisierten Eisenbahn des,109,8.166666666666666
3167,Bundes zur Dienstleistung zugewiesen werden.,44,8.0
3168,,0,0.0
3169,- Seite 46 von 50 -,19,2.3333333333333335
3170,,0,0.0
3171,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
3172,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
3173,,0,0.0
3174,(2) Gesetze nach Absatz 1 führt der Bund aus.,45,4.111111111111111
3175,(3) Die Erfüllung der Aufgaben im Bereich des Schienenpersonennahverkehrs der bisherigen Bundeseisenbahnen,106,7.916666666666667
3176,ist bis zum 31. Dezember 1995 Sache des Bundes. Dies gilt auch für die entsprechenden Aufgaben der,98,4.823529411764706
3177,"Eisenbahnverkehrsverwaltung. Das Nähere wird durch Bundesgesetz geregelt, das der Zustimmung des",96,7.818181818181818
3178,Bundesrates bedarf.,19,9.0
3179,Art 143b ,9,4.0
3180,,0,0.0
3181, ,1,1.0
3182,,0,0.0
3183,(1) Das Sondervermögen Deutsche Bundespost wird nach Maßgabe eines Bundesgesetzes in Unternehmen,96,7.083333333333333
3184,privater Rechtsform umgewandelt. Der Bund hat die ausschließliche Gesetzgebung über alle sich hieraus,101,6.846153846153846
3185,ergebenden Angelegenheiten.,27,13.0
3186,(2) Die vor der Umwandlung bestehenden ausschließlichen Rechte des Bundes können durch Bundesgesetz,99,6.6923076923076925
3187,für eine Übergangszeit den aus der Deutschen Bundespost POSTDIENST und der Deutschen Bundespost,95,6.384615384615385
3188,TELEKOM hervorgegangenen Unternehmen verliehen werden. Die Kapitalmehrheit am Nachfolgeunternehmen,98,10.0
3189,der Deutschen Bundespost POSTDIENST darf der Bund frühestens fünf Jahre nach Inkrafttreten des Gesetzes,103,6.428571428571429
3190,aufgeben. Dazu bedarf es eines Bundesgesetzes mit Zustimmung des Bundesrates.,77,6.8
3191,(3) Die bei der Deutschen Bundespost tätigen Bundesbeamten werden unter Wahrung ihrer Rechtsstellung,100,6.769230769230769
3192,und der Verantwortung des Dienstherrn bei den privaten Unternehmen beschäftigt. Die Unternehmen üben,100,6.769230769230769
3193,Dienstherrenbefugnisse aus. Das Nähere bestimmt ein Bundesgesetz.,65,8.428571428571429
3194,Art 143c ,9,4.0
3195,,0,0.0
3196, ,1,1.0
3197,,0,0.0
3198,(1) Den Ländern stehen ab dem 1. Januar 2007 bis zum 31. Dezember 2019 für den durch die Abschaffung,100,4.315789473684211
3199,der Gemeinschaftsaufgaben Ausbau und Neubau von Hochschulen einschließlich Hochschulkliniken,92,9.333333333333334
3200,und Bildungsplanung sowie für den durch die Abschaffung der Finanzhilfen zur Verbesserung der,93,6.230769230769231
3201,Verkehrsverhältnisse der Gemeinden und zur sozialen Wohnraumförderung bedingten Wegfall der,91,8.2
3202,Finanzierungsanteile des Bundes jährlich Beträge aus dem Haushalt des Bundes zu. Bis zum 31. Dezember 2013,106,5.6875
3203,werden diese Beträge aus dem Durchschnitt der Finanzierungsanteile des Bundes im Referenzzeitraum 2000 bis,106,6.642857142857143
3204,2008 ermittelt.,15,7.0
3205,(2) Die Beträge nach Absatz 1 werden auf die Länder bis zum 31. Dezember 2013 wie folgt verteilt:,97,4.444444444444445
3206,"1.   als jährliche Festbeträge, deren Höhe sich nach dem Durchschnittsanteil eines jeden Landes im Zeitraum",107,6.2
3207,2000 bis 2003 errechnet;,24,5.25
3208,2.   jeweils zweckgebunden an den Aufgabenbereich der bisherigen Mischfinanzierungen.,85,8.555555555555555
3209, ,1,1.0
3210,,0,0.0
3211, ,1,1.0
3212,,0,0.0
3213,"(3) Bund und Länder überprüfen bis Ende 2013, in welcher Höhe die den Ländern nach Absatz 1 zugewiesenen",104,4.833333333333333
3214,Finanzierungsmittel zur Aufgabenerfüllung der Länder noch angemessen und erforderlich sind. Ab dem 1.,101,6.846153846153846
3215,Januar 2014 entfällt die nach Absatz 2 Nr. 2 vorgesehene Zweckbindung der nach Absatz 1 zugewiesenen,100,5.3125
3216,Finanzierungsmittel; die investive Zweckbindung des Mittelvolumens bleibt bestehen. Die Vereinbarungen aus,106,8.727272727272727
3217,dem Solidarpakt II bleiben unberührt.,37,6.6
3218,"(4) Das Nähere regelt ein Bundesgesetz, das der Zustimmung des Bundesrates bedarf.",82,5.916666666666667
3219,Art 143d ,9,4.0
3220,,0,0.0
3221, ,1,1.0
3222,,0,0.0
3223,(1) Artikel 109 und 115 in der bis zum 31. Juli 2009 geltenden Fassung sind letztmals auf das Haushaltsjahr,107,4.684210526315789
3224,2010 anzuwenden. Artikel 109 und 115 in der ab dem 1. August 2009 geltenden Fassung sind erstmals für,101,4.666666666666667
3225,das Haushaltsjahr 2011 anzuwenden; am 31. Dezember 2010 bestehende Kreditermächtigungen für bereits,99,7.333333333333333
3226,eingerichtete Sondervermögen bleiben unberührt. Die Länder dürfen im Zeitraum vom 1. Januar 2011 bis,100,6.214285714285714
3227,zum 31. Dezember 2019 nach Maßgabe der geltenden landesrechtlichen Regelungen von den Vorgaben des,98,6.071428571428571
3228,"Artikels 109 Absatz 3 abweichen. Die Haushalte der Länder sind so aufzustellen, dass im Haushaltsjahr 2020 die",110,5.529411764705882
3229,Vorgabe aus Artikel 109 Absatz 3 Satz 5 erfüllt wird. Der Bund kann im Zeitraum vom 1. Januar 2011 bis zum 31.,110,4.045454545454546
3230,Dezember 2015 von der Vorgabe des Artikels 115 Absatz 2 Satz 2 abweichen. Mit dem Abbau des bestehenden,103,4.777777777777778
3231,"Defizits soll im Haushaltsjahr 2011 begonnen werden. Die jährlichen Haushalte sind so aufzustellen, dass im",107,6.2
3232,Haushaltsjahr 2016 die Vorgabe aus Artikel 115 Absatz 2 Satz 2 erfüllt wird; das Nähere regelt ein Bundesgesetz.,112,5.277777777777778
3233,(2) Als Hilfe zur Einhaltung der Vorgaben des Artikels 109 Absatz 3 ab dem 1. Januar 2020 können den,100,4.315789473684211
3234,"Ländern Berlin, Bremen, Saarland, Sachsen-Anhalt und Schleswig-Holstein für den Zeitraum 2011 bis 2019",102,6.923076923076923
3235,- Seite 47 von 50 -,19,2.3333333333333335
3236,,0,0.0
3237,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
3238,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
3239,,0,0.0
3240,Konsolidierungshilfen aus dem Haushalt des Bundes in Höhe von insgesamt 800 Millionen Euro jährlich,99,6.142857142857143
3241,"gewährt werden. Davon entfallen auf Bremen 300 Millionen Euro, auf das Saarland 260 Millionen Euro und auf",106,5.294117647058823
3242,"Berlin, Sachsen-Anhalt und Schleswig-Holstein jeweils 80 Millionen Euro. Die Hilfen werden auf der Grundlage",108,6.785714285714286
3243,einer Verwaltungsvereinbarung nach Maßgabe eines Bundesgesetzes mit Zustimmung des Bundesrates,94,8.5
3244,geleistet. Die Gewährung der Hilfen setzt einen vollständigen Abbau der Finanzierungsdefizite bis zum,101,6.846153846153846
3245,"Jahresende 2020 voraus. Das Nähere, insbesondere die jährlichen Abbauschritte der Finanzierungsdefizite, die",108,8.083333333333334
3246,Überwachung des Abbaus der Finanzierungsdefizite durch den Stabilitätsrat sowie die Konsequenzen im Falle,105,7.153846153846154
3247,"der Nichteinhaltung der Abbauschritte, wird durch Bundesgesetz mit Zustimmung des Bundesrates und durch",103,7.0
3248,Verwaltungsvereinbarung geregelt. Die gleichzeitige Gewährung der Konsolidierungshilfen und Sanierungshilfen,108,11.11111111111111
3249,auf Grund einer extremen Haushaltsnotlage ist ausgeschlossen.,61,7.857142857142857
3250,(3) Die sich aus der Gewährung der Konsolidierungshilfen ergebende Finanzierungslast wird hälftig von Bund,106,6.642857142857143
3251,"und Ländern, von letzteren aus ihrem Umsatzsteueranteil, getragen. Das Nähere wird durch Bundesgesetz mit",105,6.571428571428571
3252,Zustimmung des Bundesrates geregelt.,36,8.25
3253,(4) Als Hilfe zur künftig eigenständigen Einhaltung der Vorgaben des Artikels 109 Absatz 3 können den Ländern,109,5.470588235294118
3254,Bremen und Saarland ab dem 1. Januar 2020 Sanierungshilfen in Höhe von jährlich insgesamt 800 Millionen,103,5.5
3255,Euro aus dem Haushalt des Bundes gewährt werden. Die Länder ergreifen hierzu Maßnahmen zum Abbau,96,5.466666666666667
3256,der übermäßigen Verschuldung sowie zur Stärkung der Wirtschafts- und Finanzkraft. Das Nähere regelt ein,103,6.428571428571429
3257,"Bundesgesetz, das der Zustimmung des Bundesrates bedarf. Die gleichzeitige Gewährung der Sanierungshilfen",105,7.833333333333333
3258,und Sanierungshilfen auf Grund einer extremen Haushaltsnotlage ist ausgeschlossen.,82,8.222222222222221
3259,Art 143e ,9,4.0
3260,,0,0.0
3261, ,1,1.0
3262,,0,0.0
3263,(1) Die Bundesautobahnen werden abweichend von Artikel 90 Absatz 2 längstens bis zum 31. Dezember 2020 in,105,5.235294117647059
3264,Auftragsverwaltung durch die Länder oder die nach Landesrecht zuständigen Selbstverwaltungskörperschaften,105,9.6
3265,geführt. Der Bund regelt die Umwandlung der Auftragsverwaltung in Bundesverwaltung nach Artikel 90 Absatz 2,107,6.2
